"DAP","Env","LON","LAT","DOY","YYYYMMDD","daysFromStart","T2M","T2M_MAX","T2M_MIN","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","ALLSKY_SFC_SW_DNI","ALLSKY_SFC_PAR_TOT","ALLSKY_SFC_UVA","ALLSKY_SFC_UVB","PRECTOT","EVPTRNS","QV2M","RH2M","GWETROOT","GWETTOP","FROST_DAYS","WS2M","P_ETP","VPD","N","RTA","n","TH1","TH2","n.1","N.1","RTA.1","VPD.1","SPV","ETP","PETP","GDD","FRUE","T2M_RANGE","PTT","PTR","PAR_TEMP"
88,"TXH3.2021",-96.4273672,30.5386755,186,"2021-07-05",88,26.01,28.27,24.18,24.19,36.68,17.46,8.31,8.51,1.16,0.03,10.86,3.3,18.94,90.03,0.66,0.71,0,1.62,7.56,0.409905503,14.066,40.98,2.852,77.67644497,75.9184,5.92672678913821,13.910355011327,40.979584033278,0.409905503410912,0.201166082569389,8.03165713810815,2.82834286189185,18.225,0.828409090909091,4.09,256.35285,0.771796982167353,0.327181853
89,"TXH3.2021",-96.4273672,30.5386755,187,"2021-07-06",89,26.66,31.37,23.44,23.84,36.2,22.4,16.17,10.74,1.42,0.04,5.59,7.23,18.54,85.63,0.67,0.71,0,1.72,-1.64,0.781181561,14.057,40.948,5.551,78.25017842,76.4424,7.60431678976292,13.9008483368686,40.9476631963889,0.78118156071797,0.213687927106414,10.3679823399096,-4.77798233990964,19.405,0.882045454545455,7.93,272.776085,0.72440092759598,0.402850713
90,"TXH3.2021",-96.4273672,30.5386755,188,"2021-07-07",90,26.22,29.98,22.23,22.69,35.7,21.8,14.84,10.47,1.39,0.04,0.99,8.77,17.27,82.15,0.66,0.68,0,1.71,-7.78,0.702499381,14.048,40.914,5.095,77.1150827,75.5884,7.40135804113136,13.8907197954446,40.9138012048399,0.702499381044088,0.199928012762283,10.0215432560958,-9.03154325609579,18.105,0.822954545454546,7.75,254.33904,0.775918254625794,0.399313501
91,"TXH3.2021",-96.4273672,30.5386755,189,"2021-07-08",91,25.8,30.52,22.07,23.11,36.22,18.65,10.31,9.11,1.25,0.03,12.19,6.8,17.72,86.1,0.65,0.7,0,2.52,5.39,0.685046046,14.038,40.878,3.541,76.877362,75.3196,6.33254115373165,13.879975844542,40.8779892963135,0.685046046272761,0.201891264790796,8.58230378037059,3.60769621962941,18.295,0.831590909090909,8.45,256.82521,0.767313473626674,0.353100775
92,"TXH3.2021",-96.4273672,30.5386755,190,"2021-07-09",92,25.34,28.26,23.39,23.88,37.03,12.41,0.77,6.39,0.92,0.03,14.43,2.71,18.53,91.82,0.67,0.74,0,2.74,11.72,0.394458,14.027,40.84,0.264,76.72965612,75.1368,4.21421879378382,13.8686232746466,40.8402181425023,0.394458000395101,0.19706410032446,5.69616824829439,8.73383175170561,17.825,0.810227272727273,4.87,250.031275,0.786928471248247,0.252170481
93,"TXH3.2021",-96.4273672,30.5386755,191,"2021-07-10",93,27.41,32.45,22.87,24.01,36.23,24.64,20.25,11.82,1.56,0.04,1.08,9.47,18.68,83.18,0.68,0.7,0,2.18,-8.39,0.846488884,14.016,40.8,6.956,79.17900162,77.2536,8.36824338232788,13.8566691950242,40.8004778740575,0.84648888424298,0.21647828571077,11.419447210685,-10.339447210685,19.66,0.893636363636364,9.58,275.55456,0.712919633774161,0.431229478
94,"TXH3.2021",-96.4273672,30.5386755,192,"2021-07-11",94,26.83,30.44,22.88,23.87,36.4,18.82,7.49,9.01,1.19,0.03,1.61,6.06,18.54,84.84,0.66,0.69,0,2.13,-4.45,0.609487694,14.004,40.759,2.573,78.43512628,76.6232,6.39240177273105,13.8441210190461,40.7587581071479,0.609487694048103,0.205708311195896,8.67741679759754,-7.06741679759754,18.66,0.848181818181818,7.56,261.31464,0.75048231511254,0.335818114
95,"TXH3.2021",-96.4273672,30.5386755,193,"2021-07-12",95,25.94,28.61,22.7,23.62,36.45,13.19,2.36,6.46,0.85,0.02,12.17,2.99,18.23,87.53,0.67,0.73,0,1.62,9.18,0.421023817,13.991,40.715,0.811,77.27283918,75.6432,4.48067042413915,13.8309864491185,40.7150479716263,0.421023817209209,0.195342204940997,6.04847428453276,6.12152571546724,17.655,0.8025,5.91,247.011105,0.792466723307845,0.249036237
96,"TXH3.2021",-96.4273672,30.5386755,194,"2021-07-13",96,25.51,29.68,21.94,23.03,36.01,21.21,11.39,10.1,1.32,0.04,9.11,3.69,17.54,87.19,0.68,0.74,0,0.9,5.42,0.585482385,13.978,40.669,3.915,76.51467731,75.0008,7.20602788053974,13.8172734612759,40.669336140802,0.585482384786434,0.196911656226788,9.73454534379671,-0.624545343796706,17.81,0.809545454545455,7.74,248.94818,0.784839977540707,0.395923167
97,"TXH3.2021",-96.4273672,30.5386755,195,"2021-07-14",97,25.83,29.58,22.43,23.78,35.79,21.39,14.51,10.24,1.35,0.04,6.28,3.85,18.34,89.09,0.69,0.73,0,1.55,2.43,0.483211511,13.964,40.622,4.988,77.26425753,75.5908,7.26819926687544,13.8029902894988,40.6216108628106,0.483211510888579,0.198901192428116,9.82769824282696,-3.54769824282696,18.005,0.818409090909091,7.15,251.42182,0.775562343793391,0.39643825
98,"TXH3.2021",-96.4273672,30.5386755,196,"2021-07-15",98,26.46,30.22,23.21,24.08,35.64,23.98,17.43,11.43,1.5,0.04,2.7,4.79,18.73,87.53,0.69,0.72,0,1.87,-2.09,0.572816809,13.95,40.572,5.993,78.14464362,76.3288,8.14948407540931,13.7881454098151,40.5718599935737,0.572816809111463,0.20628871130179,11.0597681818231,-8.35976818182314,18.715,0.850681818181818,7.01,261.07425,0.745391397274913,0.431972789
99,"TXH3.2021",-96.4273672,30.5386755,197,"2021-07-16",99,26.93,30.57,24.09,24.42,35.81,23.84,15.69,11.31,1.46,0.04,0.96,4.78,19.15,86.89,0.68,0.71,0,2.29,-3.82,0.631931885,13.935,40.52,5.396,78.85351223,76.9212,8.10320151522149,13.7727475242441,40.5200710313328,0.631931884661928,0.212873011106532,11.0302880412362,-10.0702880412362,19.33,0.878636363636364,6.48,269.36355,0.720900155199172,0.41997772
100,"TXH3.2021",-96.4273672,30.5386755,198,"2021-07-17",100,27.76,32.55,23.07,24.15,35.04,26.54,22.64,12.46,1.59,0.04,0.04,8.35,18.81,82.04,0.68,0.7,0,1.82,-8.31,0.852042582,13.92,40.466,7.788,79.60044096,77.654,9.02247648852429,13.7568055446425,40.4662311527429,0.852042582086028,0.218133931610242,12.3092062939603,-12.2692062939603,19.81,0.900454545454545,9.48,275.7552,0.702675416456335,0.448847262
101,"TXH3.2021",-96.4273672,30.5386755,199,"2021-07-18",101,27.91,32.11,23.52,24.31,35.88,24.52,15.87,11.61,1.49,0.04,0.11,7.94,18.98,81.99,0.66,0.69,0,1.22,-7.83,0.801798614,13.904,40.41,5.46,79.83710491,77.8616,8.33729592456522,13.7403285765081,40.4103272505046,0.801798613885158,0.218189302544921,11.372616057985,-11.262616057985,19.815,0.900681818181818,8.59,275.50776,0.701690638405249,0.415979936
102,"TXH3.2021",-96.4273672,30.5386755,200,"2021-07-19",102,27.83,32.29,23.98,23.69,36.67,19.5,9.64,9.35,1.23,0.03,1.61,6.96,18.33,79.8,0.66,0.68,0,1.27,-5.35,0.97791762,13.888,40.352,3.318,79.4171566,77.5584,6.63170501380155,13.723325902797,40.3523459725089,0.977917620429412,0.221757695720171,9.05854476857174,-7.44854476857174,20.135,0.915227272727273,8.31,279.63488,0.689744226471319,0.335968379
103,"TXH3.2021",-96.4273672,30.5386755,201,"2021-07-20",103,26.37,30.38,22.9,22.76,35.94,21.4,12.88,9.81,1.21,0.03,1.17,7.84,17.33,81.75,0.65,0.67,0,1.63,-6.67,0.795519956,13.871,40.292,4.434,77.31135025,75.7636,7.27941716171696,13.7058069678085,40.2922737624672,0.795519956387739,0.205497597472903,9.86594520283107,-8.69594520283107,18.64,0.847272727272727,7.48,258.55544,0.744152360515021,0.372013652
104,"TXH3.2021",-96.4273672,30.5386755,202,"2021-07-21",104,26.91,31.38,22.42,22.61,35.62,20.24,14.26,9.41,1.2,0.03,2.9,7.26,17.16,78.89,0.64,0.67,0,1.18,-4.36,0.907665044,13.854,40.23,4.911,77.83283601,76.2496,6.88640386388767,13.6877813611885,40.2300969019923,0.90766504424763,0.208251085530713,9.34390582296623,-6.44390582296623,18.9,0.859090909090909,8.96,261.8406,0.733015873015873,0.349684132
105,"TXH3.2021",-96.4273672,30.5386755,203,"2021-07-22",105,26.64,31.36,22.72,22.81,35.71,24.39,20,11.45,1.47,0.04,3.97,6.51,17.3,80.91,0.64,0.67,0,1.55,-2.54,0.89650816,13.836,40.166,6.889,77.64714976,76.0516,8.30042497058788,13.6692588021017,40.1658015540919,0.896508159763602,0.209746540320546,11.26796856475,-7.29796856475001,19.04,0.865454545454545,8.64,263.43744,0.726680672268908,0.429804805
106,"TXH3.2021",-96.4273672,30.5386755,204,"2021-07-23",106,27.5,32.98,22.58,23.61,35.59,26.23,22.56,12.32,1.58,0.04,1.06,7.51,18.19,80.98,0.64,0.65,0,2.29,-6.45,0.966872296,13.818,40.099,7.774,79.041665,77.1996,8.92896822345918,13.6502491236192,40.0993738080324,0.966872296494273,0.217801953916405,12.1636154460427,-11.1036154460427,19.78,0.899090909090909,10.4,273.32004,0.698584428715875,0.448
107,"TXH3.2021",-96.4273672,30.5386755,205,"2021-07-24",107,28.1,34.17,23.14,23.39,34.29,27.94,28.41,12.89,1.65,0.04,0.03,8.54,17.97,77.88,0.62,0.63,0,2.27,-8.51,1.225130538,13.799,40.031,9.793,79.5895972,77.7204,9.51376190538498,13.6307622573657,40.0307997255253,1.22513053812247,0.227660863804525,13.0117813967878,-12.9817813967878,20.655,0.938863636363637,11.03,285.018345,0.668070685064149,0.458718861
108,"TXH3.2021",-96.4273672,30.5386755,206,"2021-07-25",108,27.64,33.72,21.81,22.03,33.68,28.15,30.12,13.07,1.69,0.04,0,7.25,16.61,74.23,0.61,0.61,0,1.55,-7.25,1.276367587,13.779,39.96,10.386,78.38551028,76.7708,9.58817878869667,13.6108082184692,39.960065388183,1.27636758682348,0.217636124353491,13.0530012711318,-13.0530012711318,19.765,0.898409090909091,11.91,272.341935,0.697141411586137,0.472865412
109,"TXH3.2021",-96.4273672,30.5386755,207,"2021-07-26",109,28.26,34.54,22.56,21.78,34.26,27.18,28.7,12.64,1.65,0.04,0,6.09,16.4,71.2,0.6,0.59,0,1.16,-6.09,1.499679293,13.76,39.887,9.901,78.9289088,77.3008,9.26080024775114,13.5903970908513,39.8871569461872,1.49967929339828,0.226458364309238,12.6515243254422,-12.6515243254422,20.55,0.934090909090909,11.98,282.768,0.669586374695864,0.447275301
110,"TXH3.2021",-96.4273672,30.5386755,208,"2021-07-27",110,28.53,34.74,22.72,21.16,35.76,24.66,18.89,11.58,1.49,0.04,0.25,4.77,15.77,67.93,0.6,0.58,0,1.07,-4.52,1.640689246,13.74,39.812,6.519,78.88193471,77.3476,8.40511208017054,13.5695390128949,39.8120606681068,1.64068924599034,0.228523070892763,11.4883497321367,-11.2383497321367,20.73,0.942272727272727,12.02,284.8302,0.662807525325615,0.405888538
111,"TXH3.2021",-96.4273672,30.5386755,209,"2021-07-28",111,29.04,33.41,24.12,22.42,35.96,25.09,21.71,11.89,1.54,0.04,0.48,3.27,17,69.38,0.59,0.58,0,0.52,-2.79,1.363812579,13.719,39.735,7.496,79.84753248,78.3112,8.55486280698151,13.5482441635222,39.7347629917996,1.36381257904779,0.228926371526061,11.6906051804737,-11.2106051804737,20.765,0.943863636363636,9.29,284.875035,0.660679027209246,0.409435262
112,"TXH3.2021",-96.4273672,30.5386755,210,"2021-07-29",112,29.53,34.95,25.07,22.6,36.31,21.8,13.29,10.32,1.35,0.04,0.52,4.03,17.15,68.18,0.59,0.57,0,1.09,-3.51,1.651851064,13.698,39.655,4.591,80.40177846,78.866,7.43604419683174,13.5265227487143,39.6552505763226,1.65185106375097,0.243666218292841,10.2154992602489,-9.69549926024894,22.01,1,9.88,301.49298,0.622353475692867,0.34947511
113,"TXH3.2021",-96.4273672,30.5386755,211,"2021-07-30",113,29.11,34.52,24.69,23.15,36.23,24.52,21.32,11.47,1.46,0.04,0.6,3.44,17.73,72.26,0.58,0.56,0,0.98,-2.84,1.457409247,13.677,39.574,7.368,80.37045714,78.644,8.36740326924298,13.5043849884987,39.5735103547777,1.45740924651569,0.238786430082358,11.4693582946768,-10.8693582946768,21.605,0.982045454545455,9.83,295.491585,0.633047905577413,0.394022673
114,"TXH3.2021",-96.4273672,30.5386755,212,"2021-07-31",114,29.45,35.83,23.99,23.04,36.35,25.29,22.77,11.93,1.52,0.04,0.25,3.54,17.65,71.96,0.57,0.54,0,1.49,-3.29,1.617672239,13.655,39.49,7.873,80.8445178,78.9444,8.63408009890713,13.4818411044296,39.4895295880079,1.61767223851068,0.242453624549188,11.8456751793704,-11.5956751793704,21.91,0.995909090909091,11.84,299.18105,0.623231401186673,0.405093379
115,"TXH3.2021",-96.4273672,30.5386755,213,"2021-08-01",115,29.69,36.16,24.56,22.65,36.52,25.33,21.98,11.84,1.5,0.04,0.99,3.36,17.25,69.48,0.57,0.54,0,1.9,-2.37,1.788955227,13.633,39.403,7.605,80.83558588,79.044,8.65191507891545,13.4589013075834,39.4032959190605,1.78895522670951,0.247950429866265,11.8878318468014,-10.8978318468014,22.36,1,11.6,304.83388,0.609704830053667,0.398787471
116,"TXH3.2021",-96.4273672,30.5386755,214,"2021-08-02",116,26.7,29.83,24.36,23.84,37.49,11.26,2.09,5.72,0.8,0.02,14.82,1.11,18.51,84.78,0.58,0.62,0,1.7,13.71,0.67003274,13.611,39.315,0.724,78.2133574,76.4824,3.84803161299278,13.4355757870872,39.3147974283252,0.670032740454584,0.210336505928659,5.20350122463807,9.61649877536193,19.095,0.867954545454546,5.47,259.902045,0.712804399057345,0.21423221
117,"TXH3.2021",-96.4273672,30.5386755,215,"2021-08-03",117,28.02,33.6,23.01,22.53,36.9,18.85,11.45,8.91,1.16,0.03,0.94,4.02,17.11,74.22,0.59,0.57,0,1.35,-3.08,1.275935857,13.588,39.224,3.967,78.97121956,77.3308,6.445382720756,13.4118746991963,39.2240226892527,1.27593585686313,0.22367326081124,8.76382588949509,-7.82382588949509,20.305,0.922954545454546,10.59,275.90434,0.669194779610933,0.317987152
118,"TXH3.2021",-96.4273672,30.5386755,216,"2021-08-04",118,28.26,34.35,22.86,22.41,36.35,17.79,9.01,8.35,1.06,0.03,1.71,3.63,17.02,73.87,0.58,0.56,0,1.44,-1.92,1.393993352,13.565,39.131,3.123,79.29409538,77.5276,6.0864620263144,13.3878081569341,39.1309608245563,1.39399335162577,0.227087578006438,8.28291388038775,-6.57291388038775,20.605,0.936590909090909,11.49,279.506825,0.658335355496239,0.29547063
